ID,GlideNumber,Country,multi_country,long,lat,Area,Year,Validation,Dead,Displaced,categorised_reason,Severity
3094,FL-2007-000077-CHN,CHINA,no,112.355,26.2928,1916283.71,2007,News,600,3170000,Heavy Rain,1.5
3095,0,AUSTRALIA,no,151.375,-32.8654,11377.07,2007,News,9,5000,Heavy Rain,1.5
3096,0,SWITZERLAND,no,7.72656,47.0599,913.758,2007,News,3,0,Heavy Rain,1.0
3097,LS-2007-000080-BGD,BANGLADESH,no,91.9535,22.3975,77805.48,2007,News,126,80000,Heavy Rain,1.0
3098,0,SOUTH AFRICA,no,18.5781,-33.3273,9088.14,2007,News,0,6000,Heavy Rain,1.5
3099,0,UK,no,-0.759207,52.5232,23106.13,2007,News,1,200,Heavy Rain,1.0
3100,FF-2007-000081-NPL,NEPAL,no,85.8627,26.9485,2704.51,2007,News,0,400,Heavy Rain,1.0
3101,FF-2007-000082-PAK,PAKISTAN,no,72.2258,34.9758,12117.23,2007,News,22,500,Heavy Rain,1.0
3102,0,USA,no,-97.3047,33.4497,34567.94,2007,News,10,750,Heavy Rain,1.0
3103,0,INDONESIA,no,123.096,0.617594,1190.2,2007,News,1,212,Heavy Rain,1.0
3104,FF-2007-000083-IND,INDIA,no,94.0189,26.2558,74887.52,2007,News,15,200000,Heavy Rain,1.0
3105,0,COSTA RICA,no,-84.0695,9.98183,2850.65,2007,News,0,0,Heavy Rain,1.0
3106,0,USA,no,-74.9541,42.2316,6498.35,2007,News,2,120,Heavy Rain,1.0
3107,TC-2007-000084-IND,INDIA,no,78.1615,14.945,450564.36,2007,News,127,200000,Heavy Rain,1.0
3108,TC-2007-000085-PAK,PAKISTAN,no,67.1351,24.9939,2215.04,2007,News,230,0,Heavy Rain,1.0
3109,FF-2007-000091-AFG,AFGHANISTAN,no,71.1407,35.2782,62335.91,2007,News,113,4000,Heavy Rain,1.0
3110,0,UK,no,-0.913693,53.8814,27719.5,2007,News,6,30000,Heavy Rain,1.5
3111,0,SOLOMON ISLANDS,no,160.487,-9.55253,262.576,2007,News,0,3000,Heavy Rain,1.0
3112,TC-2007-000084-PAK,PAKISTAN,no,67.9025,25.2563,115766.52,2007,News,280,400000,Tropical Cyclone,1.0
3113,0,USA,no,-97.1657,32.8366,507778.21,2007,News,8,5000,Heavy Rain,1.5
3114,0,AUSTRALIA,no,146.856,-37.9361,40946.27,2007,News,1,300,Heavy Rain,1.5
3115,0,IRAN,no,52.2019,33.7535,10410.86,2007,News,12,0,Heavy Rain,1.5
3116,LS-2007-000098-PAK,PAKISTAN,no,71.8699,34.2749,29411.27,2007,News,130,2000,Heavy Rain,1.0
3117,0,VIETNAM,no,107.174,21.2401,4852.46,2007,News,3,0,Heavy Rain,1.0
3118,FL-2007-000096-IND,INDIA,no,81.8601,20.0539,248438.85,2007,News,29,50000,Heavy Rain,1.0
3119,0,INDIA,no,77.5237,21.0263,106578.44,2007,News,62,10000,Heavy Rain,1.0
3120,0,INDIA,no,72.2495,22.0231,398939.17,2007,News,225,63000,Heavy Rain,1.0
3121,0,COLOMBIA,no,-75.5933,8.3753,69988.11,2007,News,43,700000,Heavy Rain,1.0
3122,FL-2007-000096-IND,INDIA,no,88.4871,22.6315,517303.2,2007,News,958,3000000,Heavy Rain,1.5
3123,FL-2007-000093-SDN,SUDAN,no,33.7714,12.9072,1590906.98,2007,News,150,200000,Heavy Rain,1.0
3124,FL-2007-000094-JPN,JAPAN,no,130.729,32.8583,2673.23,2007,News,2,10000,Heavy Rain,1.0
3125,0,MYANMAR,no,95.3174,18.5242,119073.57,2007,News,0,3000,Heavy Rain,1.0
3126,0,ETHIOPIA,no,37.1154,5.44555,19512.28,2007,News,0,5800,Heavy Rain,1.0
3127,0,NEW ZEALAND,no,173.929,-35.8054,13659.31,2007,News,0,600,Heavy Rain,1.5
3128,0,INDIA,no,95.263,27.5773,103551.73,2007,News,96,11100000,Heavy Rain,1.0
3129,0,JAPAN,no,130.895,31.6866,37729.72,2007,News,5,40000,Tropical Cyclone,1.0
3130,0,AFGHANISTAN,no,66.1314,34.5303,4112.52,2007,News,9,0,Heavy Rain,1.0
3131,0,INDIA,no,76.3115,10.3906,24124.3,2007,News,44,35000,Heavy Rain,1.0
3132,FL-2007-000112-CHN,CHINA,no,88.212,43.0901,812726.21,2007,News,29,38500,Heavy Rain,1.0
3133,0,CHINA,no,119.228,36.6842,96491.19,2007,News,40,112600,Heavy Rain,1.0
3134,0,CHINA,no,100.164,24.0984,165133.85,2007,News,170,10000,Heavy Rain,1.0
3135,FL-2007-000106-IDN,INDONESIA,no,121.488,-1.73966,4610.17,2007,News,107,20000,Heavy Rain,1.0
3136,0,BANGLADESH,no,91.2336,23.9164,150899.96,2007,News,1071,5000000,Heavy Rain,1.0
3137,FL-2007-000111-GBR,UK,no,-2.10193,52.072,24651.23,2007,News,7,2100,Heavy Rain,1.5
3138,FL-2007-000108-TJK,TAJIKISTAN,no,70.4416,40.7481,2114.19,2007,News,11,0,Heavy Rain,1.0
3139,0,INDONESIA,no,97.5139,2.9614,7806.81,2007,News,0,500,Heavy Rain,1.0
3140,0,HAITI,no,-72.2918,18.5499,123.795,2007,News,4,300,Heavy Rain,1.0
3141,FL-2007-000106-IDN,INDONESIA,no,120.198,-3.27954,2399.1,2007,News,15,2000,Heavy Rain,1.0
3142,FF-2007-000114-RUS,RUSSIA,no,127.277,54.005,20811.95,2007,News,0,500,Infrastructure Failure,1.0
3143,FF-2007-000117-NPL,NEPAL,no,84.0801,27.7772,56920.81,2007,News,185,86000,Heavy Rain,1.0
3144,0,SOUTH AFRICA,no,19.5753,-34.0906,20096.5,2007,News,0,38000,Heavy Rain,1.0
3145,0,BURKINA FASO,no,-4.38647,11.4532,2435.09,2007,News,0,2000,Heavy Rain,1.0
3146,FL-2007-000145-ETH,ETHIOPIA,no,34.5,8.33141,714220.19,2007,News,17,42000,Heavy Rain,1.0
3147,0,CANADA,no,-53.9843,47.1636,617.691,2007,News,0,0,Heavy Rain,1.5
3148,FL-2007-000123-NGA,NIGERIA,no,3.29858,6.958,5268.18,2007,News,6,5000,Heavy Rain,1.0
3149,FL-2007-000122-VNM,VIETNAM,no,108.198,12.3429,98228.2,2007,News,74,10000,Heavy Rain,1.5
3150,0,INDIA,no,86.1978,20.4525,15363.99,2007,News,15,20000,Heavy Rain,1.0
3151,FL-2007-000123-NGA,NIGERIA,no,11.7484,10.2921,630120.85,2007,News,101,140000,Heavy Rain,1.0
3152,0,BULGARIA,no,26.5834,43.5443,13953.52,2007,News,8,0,Infrastructure Failure,1.0
3153,FL-2007-000127-MRT,MAURITANIA,no,-11.3224,16.5463,9447.72,2007,News,2,15820,Heavy Rain,1.0
3154,0,INDONESIA,no,128.141,-0.641493,1275.81,2007,News,0,3000,Heavy Rain,1.0
3155,0,CANADA,no,-64.4361,48.9549,432.859,2007,News,1,140,Heavy Rain,1.5
3156,0,GERMANY,no,7.3777,47.7229,30941.98,2007,News,2,100,Heavy Rain,1.0
3157,FL-2007-000125-PHL,PHILIPPINES,no,121.091,14.6726,4112.57,2007,News,11,12000,Tropical Cyclone,1.0
3158,0,AUSTRALIA,no,147.398,-42.0045,22713.41,2007,News,0,200,Heavy Rain,1.0
3159,FL-2007-000126-PRK,NORTH KOREA,no,126.605,38.5299,31599.74,2007,News,454,170000,Heavy Rain,1.0
3160,0,INDIA,no,70.925,22.6824,133805.7,2007,News,12,0,Heavy Rain,1.0
3161,0,CHINA,no,118.719,36.3693,100076.79,2007,News,26,70000,Heavy Rain,1.0
3162,0,PAKISTAN,no,68.8257,26.0192,190121.71,2007,News,35,0,Heavy Rain,1.0
3163,0,PAPUA NEW GUINEA,no,147.317,-6.69662,2710.34,2007,News,2,5000,Heavy Rain,1.0
3164,0,INDIA,no,76.5268,31.2388,191449.95,2007,News,76,15000,Heavy Rain,1.0
3165,0,PAKISTAN,no,74.3382,35.9513,16541.18,2007,News,22,0,Heavy Rain,1.0
3166,FL-2007-000132-BFA,GHANA,no,0.612005,13.0377,1695464.52,2007,News,153,540000,Heavy Rain,1.5
3167,0,CHAD,no,15.1096,9.6446,23497.35,2007,News,3,3000,Heavy Rain,1.0
3168,0,CAMBODIA,no,105.882,13.2799,61577.29,2007,News,2,19000,Heavy Rain,1.5
3169,FL-2007-000146-MMR,MYANMAR,no,95.1728,16.9624,257818.93,2007,News,2,40000,Heavy Rain,1.0
3170,FL-2007-000161-UGA,UGANDA,no,34.2759,0.88127,107797.14,2007,News,52,520000,Heavy Rain,1.5
3171,0,USA,no,-94.6379,36.8622,1216616.2,2007,News,26,2800,Heavy Rain,1.5
3172,0,MARTINIQUE,no,-61.0242,14.6415,2562.43,2007,News,25,20000,Tropical Cyclone,1.0
3173,0,PHILIPPINES,no,119.914,27.0039,460403.43,2007,News,42,600000,Tropical Cyclone,1.5
3174,0,THAILAND,no,98.9818,8.93605,16270.5,2007,News,0,3000,Heavy Rain,1.5
3175,0,YEMEN,no,45.7277,15.0794,165109.47,2007,News,50,0,Heavy Rain,1.0
3176,0,CHINA,no,104.066,27.719,32590.67,2007,News,17,2309,Heavy Rain,1.0
3177,FL-2007-000144-LBR,LIBERIA,no,-10.5823,6.50598,2336.59,2007,News,0,17000,Heavy Rain,1.5
3178,0,ROMANIA,no,25.6025,46.7578,32267.84,2007,News,2,0,Heavy Rain,1.0
3179,FL-2007-000151-TCD,CHAD,no,19.0494,11.5438,454774.59,2007,News,12,170000,Heavy Rain,1.0
3180,FL-2007-000131-SEN,SENEGAL,no,-13.9678,15.4745,167997.63,2007,News,1,0,Heavy Rain,1.0
3181,0,CHINA,no,108.872,32.7825,4380.35,2007,News,7,0,Heavy Rain,1.0
3182,0,INDONESIA,no,116.716,-1.07634,5688.89,2007,News,4,0,Heavy Rain,1.0
3183,0,SOMALIA,no,45.4269,2.97811,13305.25,2007,News,4,8000,Heavy Rain,1.0
3184,0,NICARAGUA,no,-98.4943,21.8462,152397.91,2007,News,102,90000,Tropical Cyclone,1.0
3185,0,SOUTH KOREA,no,126.721,33.3986,932.667,2007,News,3,0,Heavy Rain,1.0
3186,FL-2007-000155-ROM,ROMANIA,no,27.2393,45.8225,26859.73,2007,News,7,1400,Heavy Rain,1.0
3187,0,CZECH REPUBLIC,no,16.346,48.9081,66614.41,2007,News,0,300,Heavy Rain,1.5
3188,FL-2007-000199-THA,THAILAND,no,102.48,16.8198,299972.46,2007,News,10,17000,Heavy Rain,1.0
3189,FL-2007-000159-RWA,RWANDA,no,29.4215,-1.67758,1163.19,2007,News,20,4000,Heavy Rain,1.0
3190,0,SOUTH KOREA,no,126.588,34.7781,7590.44,2007,News,13,0,Tropical Cyclone,1.0
3191,0,INDIA,no,79.878,15.7067,90279.71,2007,News,94,20000,Heavy Rain,1.0
3192,0,JAPAN,no,125.835,38.5657,37903.17,2007,News,4,24000,Tropical Cyclone,1.0
3193,0,SLOVENIA,no,14.0326,46.2575,8410.45,2007,News,6,0,Heavy Rain,1.0
3194,0,GUATEMALA,no,-90.4887,14.6007,2295.17,2007,News,3,656,Heavy Rain,1.0
3195,0,INDIA,no,86.4033,20.9096,72007.74,2007,News,80,400000,Heavy Rain,1.0
3196,FL-2007-000176-CRI,COSTA RICA,no,-84.9519,10.2653,11460.14,2007,News,0,623,Heavy Rain,1.0
3197,0,ALGERIA,no,5.78849,34.9455,78593.54,2007,News,18,0,Heavy Rain,1.0
3198,0,BRAZIL,no,-52.6714,-30.2516,127363.09,2007,News,4,4000,Heavy Rain,1.0
3199,0,MEXICO,no,-97.8506,20.9316,51992.31,2007,News,5,33000,Tropical Cyclone,1.0
3200,TC-2007-000178-VNM,VIETNAM,no,106.903,17.0656,60980.7,2007,News,96,30000,Tropical Cyclone,1.5
3201,0,ALGERIA,no,2.29447,28.8398,360162.61,2007,News,5,0,Heavy Rain,1.0
3202,TC-2007-000179----,TAIWAN,no,121.016,23.7557,34614.65,2007,News,18,1000,Tropical Cyclone,1.0
3203,FL-2007-000181-HTI,HAITI,no,-76.3962,20.6695,35310.52,2007,News,45,38000,Heavy Rain,1.0
3204,0,SPAIN,no,-0.42327,38.4638,5461.08,2007,News,3,0,Heavy Rain,1.0
3205,FL-2007-000189-NIC,COSTA RICA,no,-85.4379,10.984,82170.14,2007,News,37,10000,Heavy Rain,1.0
3206,FF-2007-000185-TUN,TUNISIA,no,9.71166,36.9531,6546.83,2007,News,13,0,Heavy Rain,1.0
3207,0,VIETNAM,no,107.78,15.8682,24811.52,2007,News,15,22000,Heavy Rain,1.0
3208,0,INDIA,no,93.9705,24.7214,10886.11,2007,News,2,30000,Heavy Rain,1.5
3209,0,INDONESIA,no,97.2224,3.51752,45794.13,2007,News,0,3300,Heavy Rain,1.0
3210,0,VIETNAM,no,105.514,11.0109,46469.24,2007,News,3,280000,Heavy Rain,1.0
3211,0,THAILAND,no,99.0017,9.72152,13138.96,2007,News,2,0,Heavy Rain,1.0
3212,0,COLOMBIA,no,-74.9063,7.89355,297814.6,2007,News,90,266000,Heavy Rain,1.0
3213,0,BRAZIL,no,-43.4153,-22.7177,734.173,2007,News,6,2272,Heavy Rain,1.0
3214,FL-2007-000197-COD,DEMOCRATIC REPUBLIC OF CONGO,no,15.3815,-4.36763,1949.71,2007,News,30,3500,Heavy Rain,1.0
3215,0,VIETNAM,no,106.69,10.7668,349.494,2007,News,0,0,Infrastructure Failure,1.0
3216,0,PHILIPPINES,no,123.381,13.3575,4597.66,2007,News,20,0,Heavy Rain,1.0
3217,FL-2007-000203-IND,INDIA,no,79.7002,12.725,76740.36,2007,News,29,50000,Heavy Rain,1.0
3218,TC-2007-000198-DOM,DOMINICAN REPUBLIC,no,-70.3776,18.8777,89895.55,2007,News,142,94000,Tropical Cyclone,1.0
3219,FL-2007-000201-VNM,VIETNAM,no,107.36,16.3208,35110.03,2007,News,70,94000,Heavy Rain,1.0
3220,FL-2007-000200-MEX,MEXICO,no,-92.413,17.6693,35809.25,2007,News,19,800000,Heavy Rain,1.5
3221,0,ALGERIA,no,3.24194,34.8234,102132.16,2007,News,4,0,Heavy Rain,1.0
3222,0,PHILIPPINES,no,121.763,17.5689,25809.14,2007,News,7,2000,Tropical Cyclone,1.0
3223,0,SOMALIA,no,51.0174,11.8233,314.839,2007,News,3,3000,Heavy Rain,1.0
3224,0,VIETNAM,no,108.44,15.3026,36817.56,2007,News,55,150000,Tropical Cyclone,1.0
3225,FL-2007-000209-PNG,PAPUA NEW GUINEA,no,149.222,-9.03235,12652.21,2007,News,170,13000,Tropical Cyclone,1.0
3226,TC-2007-000208-BGD,BANGLADESH,no,90.1508,22.6104,31641.92,2007,News,3447,3000000,Tropical Cyclone,1.0
3227,0,UGANDA,no,32.5857,0.354526,552.247,2007,News,4,3000,Heavy Rain,1.0
3228,0,BULGARIA,no,25.622,41.7391,52765.34,2007,News,5,300,Heavy Rain,1.0
3229,FL-2007-000210-PHL,PHILIPPINES,no,124.833,8.79613,11139.89,2007,News,13,15000,Tropical Cyclone,1.0
3230,0,MALAWI,no,35.2409,-16.8141,1630.54,2007,News,0,3500,Heavy Rain,1.0
3231,0,SOUTH AFRICA,no,21.7858,-34.03,33387.0,2007,News,2,1500,Heavy Rain,1.0
3232,0,PHILIPPINES,no,122.01,17.0782,33589.73,2007,News,29,540000,Tropical Cyclone,1.0
3233,0,ALGERIA,no,2.95984,36.7468,21397.07,2007,News,15,1200,Heavy Rain,1.0
3234,FL-2007-000217-SRB,SERBIA AND MONTENEGRO,no,20.7976,42.7619,9141.36,2007,News,0,3500,Heavy Rain,1.0
3235,FL-2007-000221-KEN,KENYA,no,40.2492,-2.15393,6077.69,2007,News,0,6000,Heavy Rain,1.0
3236,0,USA,no,-122.912,47.091,41684.03,2007,News,2,1100,Heavy Rain,1.0
3237,0,AUSTRALIA,no,145.667,-26.9207,285390.73,2007,News,0,0,Heavy Rain,1.0
3238,FL-2007-000222-MYS,MALAYSIA,no,102.928,3.89418,82566.02,2007,News,32,66000,Heavy Rain,1.0
3239,ST-2007-000224-DOM,DOMINICAN REPUBLIC,no,-71.03,18.9316,34786.19,2007,News,36,62000,Tropical Cyclone,1.0
3240,0,KENYA,no,38.6883,-3.61463,6215.98,2007,News,4,2000,Heavy Rain,1.0
3241,FL-2007-000227-ZWE,ZIMBABWE,no,31.244,-16.6606,13373.77,2007,News,3,2400,Heavy Rain,1.0
3242,0,MOZAMBIQUE,no,34.3565,-19.0634,354570.25,2007,News,3,10000,Heavy Rain,1.0
3243,FL-2007-000228-LKA,SRI LANKA,no,81.3987,7.72192,7953.55,2007,News,0,250000,Heavy Rain,1.0
3244,0,INDONESIA,no,123.06,0.610591,1187.69,2007,News,0,4500,Heavy Rain,1.0
3245,0,ZIMBABWE,no,31.242,-20.7845,100497.28,2007,News,24,2000,Heavy Rain,1.0
3246,FL-2007-000231-BOL,BOLIVIA,no,-65.3015,-17.6622,972453.79,2007,News,8,20000,Heavy Rain,1.0
3247,0,AUSTRALIA,no,148.213,-30.2933,200535.14,2007,News,0,0,Heavy Rain,1.0
3248,0,INDONESIA,no,100.616,-0.686119,8855.7,2007,News,1,20000,Heavy Rain,1.0
3249,FL-2007-000230-IDN,INDONESIA,no,111.333,-7.54216,50689.87,2007,News,153,50000,Heavy Rain,1.5
3250,0,ZAMBIA,no,27.7672,-15.94,672970.42,2007,News,1,3000,Heavy Rain,1.0
3251,0,INDONESIA,no,106.828,-6.22483,2178.65,2008,News,0,1000,Heavy Rain,1.0
3252,0,AUSTRALIA,no,152.87,-28.4427,41557.41,2008,News,1,3000,Heavy Rain,1.5
3253,0,USA,no,-119.197,39.6308,551.192,2008,News,0,1500,Infrastructure Failure,1.0
3254,0,SRI LANKA,no,81.7574,6.90584,1917.83,2008,News,0,240000,Heavy Rain,1.0
3255,0,USA,no,-86.6978,40.7767,102262.86,2008,News,5,500,Heavy Rain,1.5
3256,FL-2008-000010-BRA,BRAZIL,no,-47.8777,-24.4957,23022.69,2008,News,4,15000,Heavy Rain,1.0
3257,FL-2008-000014-AUS,AUSTRALIA,no,144.559,-20.3986,649465.5,2008,News,0,3200,Heavy Rain,2.0
3258,0,AFGHANISTAN,no,64.2796,31.345,18278.94,2008,News,5,300,Heavy Rain,1.0
3259,0,UK,no,-1.64786,52.9158,55862.29,2008,News,0,300,Heavy Rain,2.0
3260,0,SOUTH AFRICA,no,30.6784,-24.1258,72005.68,2008,News,1,1200,Heavy Rain,1.0
3261,FL-2008-000038-ARG,ARGENTINA,no,-61.6607,-22.9167,88120.94,2008,News,0,15000,Heavy Rain,1.0
3262,0,INDONESIA,no,112.908,-7.70779,814.734,2008,News,3,40000,Heavy Rain,1.0
3263,FL-2008-000018-ECU,ECUADOR,no,-79.6578,-1.24729,75830.05,2008,News,51,265000,Heavy Rain,2.0
3264,FL-2008-000004-NAM,NAMIBIA,no,17.2606,-17.049,164248.45,2008,News,42,40000,Heavy Rain,1.5
3265,0,INDONESIA,no,106.845,-6.18874,377.907,2008,News,3,88261,Heavy Rain,1.0
3266,0,BRAZIL,no,-43.1261,-22.3705,291.287,2008,News,9,12858,Heavy Rain,1.0
3267,FL-2008-000031-PER,PERU,no,-73.0124,-10.1112,709143.74,2008,News,26,45000,Heavy Rain,1.0
3268,0,USA,no,-86.8374,40.8507,118976.95,2008,News,0,150,Heavy Rain,1.5
3269,0,INDONESIA,no,113.998,-7.73908,403.386,2008,News,14,7000,Heavy Rain,1.0
3270,0,AUSTRALIA,no,149.539,-22.4647,44348.71,2008,News,2,1000,Heavy Rain,2.0
3271,0,INDONESIA,no,107.286,-6.26059,10434.86,2008,News,0,10000,Heavy Rain,1.0
3272,FL-2008-000004-NAM,ZAMBIA,no,23.7939,-14.9555,438919.74,2008,News,4,15000,Heavy Rain,1.0
3273,FL-2008-000024-PHL,PHILIPPINES,no,125.935,8.53552,41665.93,2008,News,54,873000,Heavy Rain,1.0
3274,TC-2008-000023-MDG,MADAGASCAR,no,46.8984,-18.6929,371875.01,2008,News,93,191000,Tropical Cyclone,1.0
3275,0,CHINA,no,81.8763,43.7745,17161.6,2008,News,0,8000,Infrastructure Failure,1.0
3276,FL-2008-000030-IDN,INDONESIA,no,119.511,-9.65333,10584.71,2008,News,11,3500,Heavy Rain,1.0
3277,FL-2008-000032-KAZ,KAZAKHSTAN,no,68.5547,42.2954,51582.18,2008,News,1,13000,Heavy Rain,1.0
3278,0,IRAN,no,61.2658,26.5539,108379.15,2008,News,0,3000,Heavy Rain,1.0
3279,0,MOROCCO,no,-7.11362,32.111,23601.1,2008,News,4,0,Heavy Rain,1.0
3280,0,INDONESIA,no,112.368,-7.12687,16854.48,2008,News,3,12000,Heavy Rain,1.0
3281,0,MALAYSIA,no,114.981,4.57525,36069.76,2008,News,0,2400,Heavy Rain,1.0
3282,0,CHINA,no,106.735,39.4142,64010.29,2008,News,0,13700,Infrastructure Failure,1.5
3283,0,COLOMBIA,no,-75.4189,2.67812,3994.26,2008,News,5,0,Heavy Rain,1.0
3284,0,SRI LANKA,no,80.8171,7.82654,43223.16,2008,News,8,174214,Heavy Rain,1.0
3285,0,USA,no,-89.1522,36.2266,928709.92,2008,News,18,1000,Heavy Rain,1.5
3286,0,INDIA,no,78.7172,10.762,144329.28,2008,News,37,10000,Heavy Rain,1.0
3287,0,KENYA,no,37.6723,2.82691,21278.67,2008,News,2,10000,Heavy Rain,1.0
3288,0,INDONESIA,no,101.782,0.537682,80094.9,2008,News,0,60000,Heavy Rain,1.0
3289,FL-2008-000041-TZA,KENYA,no,38.1658,-3.38095,50222.63,2008,News,1,9600,Heavy Rain,1.0
3290,0,KENYA,no,35.2215,-0.178031,3971.84,2008,News,3,160,Heavy Rain,1.0
3291,FL-2008-000045-BRA,BRAZIL,no,-42.6843,-5.35934,1126557.79,2008,News,36,190000,Heavy Rain,1.0
3292,0,CANADA,no,-77.4679,44.4621,22895.95,2008,News,0,400,Snow & Ice,1.5
3293,0,KENYA,no,34.4898,-0.560615,236.539,2008,News,0,2000,Heavy Rain,1.5
3294,0,TANZANIA,no,36.457,-8.54602,15130.83,2008,News,0,800,Heavy Rain,1.0
3295,0,CHINA,no,116.476,33.4521,20737.17,2008,News,0,0,Heavy Rain,1.0
3296,0,INDONESIA,no,95.7728,4.64929,4197.22,2008,News,0,34514,Heavy Rain,1.0
3297,0,AUSTRALIA,no,152.548,-31.8912,998.581,2008,News,0,0,Heavy Rain,1.0
3298,0,CANADA,no,-81.9611,52.153,3178.36,2008,News,0,2000,Infrastructure Failure,1.0
3299,FL-2008-000053-LKA,SRI LANKA,no,80.4178,6.6853,4935.68,2008,News,9,18000,Heavy Rain,1.0
3300,0,USA,no,-67.3445,46.3538,25489.82,2008,News,0,2500,Heavy Rain,1.5
3301,0,CHINA,no,113.026,30.8658,43958.62,2008,News,3,351,Heavy Rain,1.0
3302,TC-2008-000057-MMR,MYANMAR,no,95.9715,16.8214,81435.12,2008,News,100000,1500000,Tropical Cyclone,1.5
3303,0,ALGERIA,no,5.75245,35.8099,20668.51,2008,News,7,0,Heavy Rain,1.0
3304,0,VIETNAM,no,107.828,12.139,5301.17,2008,News,4,500,Heavy Rain,1.0
3305,FF-2008-000063-PHL,PHILIPPINES,no,124.998,7.0952,26746.42,2008,News,1,50000,Tropical Cyclone,1.0
3306,0,RUSSIA,no,130.54,60.5005,595263.27,2008,News,0,700,Infrastructure Failure,1.0
3307,TC-2008-000065-PHL,PHILIPPINES,no,120.556,17.1246,14848.59,2008,News,37,34000,Tropical Cyclone,1.0
3308,FL-2008-000069-CHL,CHILE,no,-71.9498,-35.8586,110526.17,2008,News,4,32000,Heavy Rain,1.0
3309,,CHINA,no,105.815,26.6159,144704.15,2008,News,64,5000,Heavy Rain,1.0
3311,FL-2008-000076-COL,COLOMBIA,no,-74.0701,6.63469,35530.63,2008,News,0,400,Heavy Rain,1.0
3312,0,INDIA,no,93.755,26.4,62279.3,2008,News,0,0,Heavy Rain,1.0
3313,,USA,no,-88.4442,36.9808,337703.28,2008,News,13,0,Heavy Rain,1.0
3314,FL-2008-000079-LKA,SRI LANKA,no,80.7736,7.17812,40665.23,2008,News,23,400000,Heavy Rain,1.5
3315,,FRANCE,no,8.91392,48.0799,154307.03,2008,News,3,0,Heavy Rain,1.0
3316,FL-2008-000084-BLZ,BELIZE,no,-89.1136,17.3019,33638.36,2008,News,2,0,Tropical Cyclone,1.0
3317,,USA,no,-92.2335,39.8226,759750.43,2008,News,0,38000,Heavy Rain,2.0
3318,FL-2008-000084-CHN,INDIA,no,91.5452,25.1835,350563.81,2008,News,176,1600000,Heavy Rain,2.0
3319,TC-2008-000084-CHN,CHINA,no,110.224,22.1496,79368.52,2008,News,65,500000,Heavy Rain,1.5
3320,FL-2008-000093-PHL,PHILIPPINES,no,123.27,11.6336,178346.08,2008,News,1000,0,Tropical Cyclone,1.5
3321,FL-2008-000092-KEN,KENYA,no,40.7104,-2.13589,40027.65,2008,News,16,8658,Heavy Rain,1.5
3322,FL-2008-000096-BGD,BANGLADESH,no,90.1165,25.2159,57410.55,2008,News,0,15000,Heavy Rain,1.0
3323,FL-2008-000094-ZAF,SOUTH AFRICA,no,29.8704,-30.9129,47128.08,2008,News,0,4000,Heavy Rain,1.5
3324,FL-2008-000095-SUR,SURINAME,no,-55.676,2.96378,62356.11,2008,News,0,6500,Heavy Rain,1.0
3325,0,CHINA,no,112.304,23.5424,373961.52,2008,News,0,0,Tropical Cyclone,1.5
3326,FL-2008-000104-NPL,JAPAN,no,137.194,35.4621,147151.67,2008,News,0,128,Heavy Rain,1.0
3327,0,INDIA,no,90.1201,25.2411,426531.54,2008,News,350,70000,Heavy Rain,1.5
3328,0,SOUTH AFRICA,no,18.7426,-33.1298,21016.71,2008,News,0,2000,Heavy Rain,1.0
3329,0,UK,no,-1.77849,52.8629,75683.74,2008,News,0,0,Heavy Rain,1.0
3330,FL-2008-000107,INDONESIA,no,116.237,-1.67523,89287.24,2008,News,1,0,Heavy Rain,1.0
3331,0,ALGERIA,no,6.15,35.5,76327.64,2008,News,12,0,Heavy Rain,1.5
3332,0,MEXICO,no,-98.1487,21.3597,193742.15,2008,News,3,0,Heavy Rain,1.0
3333,0,TAIWAN,no,120.785,22.9396,17090.29,2008,News,19,0,Tropical Cyclone,2.0
3334,,LIBERIA,no,-10.2126,6.2298,33620.26,2008,News,0,0,Heavy Rain,1.5
3335,TC-2008-000112-LBR,CHILE,no,-71.9359,-39.1167,161604.85,2008,News,0,0,Heavy Rain,1.5
3336,FL-2008-000111-MEX,MEXICO,no,-102.791,29.7956,457328.35,2008,News,1,180,Tropical Cyclone,2.0
3337,0,UKRAINE,no,24.3875,48.1717,55713.9,2008,News,40,172000,Heavy Rain,2.0
3338,,INDIA,no,89.7871,27.4995,283806.15,2008,News,142,225000,Heavy Rain,2.0
3339,0,PHILIPPINES,no,120.975,23.3463,61672.68,2008,News,4,76000,Tropical Cyclone,2.0
3340,0,USA,no,-151.02,64.2769,163705.55,2008,News,0,0,Heavy Rain,2.0
3341,0,CANADA,no,-58.5137,51.9685,160127.66,2008,News,0,0,Heavy Rain,2.0
3342,0,NEW ZEALAND,no,172.422,-42.2225,26208.26,2008,News,0,0,Heavy Rain,2.0
3343,,MALI,no,-3.15507,13.3089,1089830.51,2008,News,9,0,Heavy Rain,1.5
3344,0,JAPAN,no,136.382,35.8813,52423.34,2008,News,5,50000,Heavy Rain,2.0
3345,0,CHINA,no,114.415,32.5559,533930.15,2008,News,0,93000,Tropical Cyclone,2.0
3346,FF-2008-000123-PAK,CANADA,no,-68.9902,47.6426,9314.57,2008,News,0,0,Heavy Rain,2.0
3347,FL-2008-000123-PAK,PAKISTAN,no,71.7026,33.9163,32493.08,2008,News,35,200000,Heavy Rain,2.0
